	label	title	auth	year	freq	htid	file	path	words	read	pre	verb	nounp
638	p	The metaphysics of a naturalist; philosophical and psychological fragments.	Herrick, C. L. 1858-1904.	1910.0	0.120915033	uc2.ark:/13960/t6c24tx60	uc2.ark+=13960=t6c24tx60	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6c/24/tx/60/ark+=13960=t6c24tx60/uc2.ark+=13960=t6c24tx60.basic.json.bz2	91530.0	8.217645475021637	0.37917096663226696	0.12965148038894353	0.05545722713864307
639	p	From Comte to Benjamin Kidd; the appeal to biology or evolution for human guidance. By Robert Mackintosh.	Mackintosh, Robert, 1858-1933.	1899.0	0.120855429	uc2.ark:/13960/t6445m336	uc2.ark+=13960=t6445m336	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/64/45/m3/36/ark+=13960=t6445m336/uc2.ark+=13960=t6445m336.basic.json.bz2	158929.0	15.26937391918889	0.45674543321602146	0.11086082464496724	0.04726009727614218
640	p	Pragmatism and French voluntarism, with especial reference to the notion of truth in the development of French philosophy from Maine de Biran to Professor Bergson, by L. Susan Stebbing.	Stebbing, L. Susan 1885-1943.	1914.0	0.12081455699999999	uc2.ark:/13960/t9t151h22	uc2.ark+=13960=t9t151h22	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/1h/22/ark+=13960=t9t151h22/uc2.ark+=13960=t9t151h22.basic.json.bz2	61572.0	12.805718107967582	0.37600133511348466	0.10980640550899759	0.04515039303579549
641	?	The cause ...	James, C. H. pseud. [from old catalog]	1903.0	0.12079007300000001	loc.ark:/13960/t5v703n8z	loc.ark+=13960=t5v703n8z	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5v/70/3n/8z/ark+=13960=t5v703n8z/loc.ark+=13960=t5v703n8z.basic.json.bz2	57762.0	11.407998265487976	0.4694543297746145	0.1451819535334649	0.012118693951040477
642	p	Ethics, by the Hastings Rashdall ...	Rashdall, Hastings, 1858-1924.	1913.0	0.12076745900000001	uc2.ark:/13960/t7jq0ws8v	uc2.ark+=13960=t7jq0ws8v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7j/q0/ws/8v/ark+=13960=t7jq0ws8v/uc2.ark+=13960=t7jq0ws8v.basic.json.bz2	120447.0	18.523289082167867	0.39332817802981485	0.1092347671589994	0.05345919782144844
643	p	The nature and authority of conscience / by Rufus M. Jones.	Jones, Rufus M. 1863-1948.	1920.0	0.120746139	uc2.ark:/13960/t20c4wm4d	uc2.ark+=13960=t20c4wm4d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/20/c4/wm/4d/ark+=13960=t20c4wm4d/uc2.ark+=13960=t20c4wm4d.basic.json.bz2	91509.0	10.998539096707997	0.3842745795159305	0.11405435530931383	0.02485001475264728
644	ed	Elementary psychology and education; a text-book for high schools, normal schools, normal institutes, and reading circles, and a manual for teachers, by Joseph Baldwin ...	Baldwin, Joseph, 1827-1899.	1890.0	0.12068319699999999	loc.ark:/13960/t18k7xp9j	loc.ark+=13960=t18k7xp9j	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/18/k7/xp/9j/ark+=13960=t18k7xp9j/loc.ark+=13960=t18k7xp9j.basic.json.bz2	60383.0	14.709075181308599	0.4503502824858757	0.12780087110610602	0.032476028021131774
645	theo	The philosophy of religion on the basis of its history, by Dr. Otto Pfleiderer ... Tr. from the German of the 2d & greatly enl. ed. by Alexander Stewart ... & Allan Menzies ...	Pfleiderer, Otto, 1839-1908.; Menzies, Allan, 1845-1916.; Stewart, Alexander.	1886.0	0.12067305	uc2.ark:/13960/t6xw4hs95	uc2.ark+=13960=t6xw4hs95	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6x/w4/hs/95/ark+=13960=t6xw4hs95/uc2.ark+=13960=t6xw4hs95.basic.json.bz2	91326.0	11.399006998689803	0.5947207804063747	0.15524604165297945	0.02482316098372862
646	ed	Principles of secondary education; a text-book, by Charles De Garmo.	De Garmo, Charles, 1849-1934.	1910.0	0.120647197	uc2.ark:/13960/t6g15x53w	uc2.ark+=13960=t6g15x53w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6g/15/x5/3w/ark+=13960=t6g15x53w/uc2.ark+=13960=t6g15x53w.basic.json.bz2	240876.0	14.090479730757945	0.40307746339750206	0.12990086185423205	0.019279629352862055
647	theo	Elementary theosophy.	Rogers, L. W. 1859-1953.	1917.0	0.120638306	uc2.ark:/13960/t39022f19	uc2.ark+=13960=t39022f19	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/39/02/2f/19/ark+=13960=t39022f19/uc2.ark+=13960=t39022f19.basic.json.bz2	17000.0	18.68580736743716	0.34485349361382417	0.12188235294117647	0.03782352941176471
648	theo	Lectures on the bases of religious belief. Delivered in Oxford and London in April and May, 1893. By Charles B. Upton ...	Upton, Charles Barnes, 1831-1920.	1894.0	0.12062525199999999	uc2.ark:/13960/t1xd0tk61	uc2.ark+=13960=t1xd0tk61	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1x/d0/tk/61/ark+=13960=t1xd0tk61/uc2.ark+=13960=t1xd0tk61.basic.json.bz2	57739.0	11.397856399626733	0.4695072783601409	0.14518782798455118	0.012088882730909785
649	p	The science of ethics: an elementary system of theoretical and practical morality. By Henry N. Day.	Day, Henry Noble, 1808-1890.	1876.0	0.12060820400000001	uc2.ark:/13960/t9s17vn9m	uc2.ark+=13960=t9s17vn9m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/17/vn/9m/ark+=13960=t9s17vn9m/uc2.ark+=13960=t9s17vn9m.basic.json.bz2	113222.0	15.005985814629202	0.3903300811525486	0.14067937326667962	0.012365088057091378
650	p	An essay on the philosophy of self-consciousness : containing an analysis of reason and the rationale of love / by P. F. Fitzgerald.	Fitzgerald, Penelope Frederica.	1882.0	0.120558422	uc2.ark:/13960/t79s1nx0s	uc2.ark+=13960=t79s1nx0s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/79/s1/nx/0s/ark+=13960=t79s1nx0s/uc2.ark+=13960=t79s1nx0s.basic.json.bz2	28285.0	21.537469290420663	0.32494969818913483	0.11571504330917447	0.06098638854516528
651	?	The pathway of roses / by Christian D. Larson.	Larson, Christian D. 1874-	1912.0	0.120549399	uc2.ark:/13960/t44q7sj6m	uc2.ark+=13960=t44q7sj6m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/44/q7/sj/6m/ark+=13960=t44q7sj6m/uc2.ark+=13960=t44q7sj6m.basic.json.bz2	21800.0	15.720861883801174	0.4385181609750211	0.13229357798165137	0.03426605504587156
652	theo	Man primeval, or, The constitution and primitive condition of the human being : a contribution to theological science / by John Harris.	Harris, John, 1802-1856.	1852.0	0.120533543	uc2.ark:/13960/t8nc5ws14	uc2.ark+=13960=t8nc5ws14	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8n/c5/ws/14/ark+=13960=t8nc5ws14/uc2.ark+=13960=t8nc5ws14.basic.json.bz2	10524.0	16.24403057216055	0.3756224804363291	0.12770809578107184	0.03297225389585709
653	soc	The present position and prospects of political economy: being the introductory address delivered in the section of economic science and statistics of the British Association for the Advancement of Science, at its meeting ... 1878, by ... John K. Ingram ...	Ingram, John K. 1823-1907.	1878.0	0.12053049	uc2.ark:/13960/t4jm25q85	uc2.ark+=13960=t4jm25q85	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4j/m2/5q/85/ark+=13960=t4jm25q85/uc2.ark+=13960=t4jm25q85.basic.json.bz2	71724.0	14.430695022240432	0.3869140235387991	0.1340416039261614	0.038201996542301046
654	theo	Elementary theosophy.	Rogers, L. W. 1859-1953.	1917.0	0.12046177300000001	uc2.ark:/13960/t2x34pq3d	uc2.ark+=13960=t2x34pq3d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2x/34/pq/3d/ark+=13960=t2x34pq3d/uc2.ark+=13960=t2x34pq3d.basic.json.bz2	9962.0	18.118931297709924	0.37763609612555177	0.125777956233688	0.019674764103593655
655	p	Introduction to ethics, including a critical survey of moral systems, translated from the French of Jouffroy. By William H. Channing. 1841	Jouffroy, Theodore Simon, 1796-1842.; Channing, W. H. 1810-1884.	1840.0	0.120439504	uiuo.ark:/13960/t8rb6zj3r	uiuo.ark+=13960=t8rb6zj3r	basic/uiuo/pairtree_root/ar/k+/=1/39/60/=t/8r/b6/zj/3r/ark+=13960=t8rb6zj3r/uiuo.ark+=13960=t8rb6zj3r.basic.json.bz2	73844.0	11.086868574215313	0.5387704439252337	0.1561670548724338	0.039109474026325766
656	soc	"""Colony,""--or ""free state""? ""Dependence,""--or ""just connection""? ""Empire,""--or ""union""? An essay based on the political philosophy of the American revolution, as summarized in the Declaration of independence, towards the ascertainment of the nature of the political relationship between the American union and its annexed insular regions and The question of terminology; an address containing the substance of the foregoing essay, with some additions, delivered before the section for the study of the government of dependencies, of the American political science association, at the meeting held at Providence, December 29, 1906. By Alpheus H.Snow."	Snow, Alpheus Henry, 1859-1920.	1907.0	0.120436115	uc2.ark:/13960/t4fn12s2z	uc2.ark+=13960=t4fn12s2z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4f/n1/2s/2z/ark+=13960=t4fn12s2z/uc2.ark+=13960=t4fn12s2z.basic.json.bz2	130149.0	12.783956583380803	0.3542865741263213	0.12286686797439858	0.01535931893445205
657	p	The supremacy of reason (to the memory of Maimonides) / by Achad ha-Am ; translated by Leon Simon.	Aá¸¥ad HaÊ»am, 1856-1927.	1917.0	0.12042016400000001	uc2.ark:/13960/t6736nt6f	uc2.ark+=13960=t6736nt6f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/67/36/nt/6f/ark+=13960=t6736nt6f/uc2.ark+=13960=t6736nt6f.basic.json.bz2	89411.0	13.120862280692378	0.4225794332331473	0.1246379080873718	0.013902092583686571
658	p	Individualism and after; the Herbert Spencer lecture delivered in the Sheldonian theatre on the 29th May, 1908,	Kidd, Benjamin, 1858-1916.	1908.0	0.120392872	uc2.ark:/13960/t7tm7460c	uc2.ark+=13960=t7tm7460c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7t/m7/46/0c/ark+=13960=t7tm7460c/uc2.ark+=13960=t7tm7460c.basic.json.bz2	93721.0	14.223330361761288	0.4312290164566019	0.12269395332956327	0.04182627159334621
659	p	Thought and reality in Hegel's system,	Cunningham, Gustavus Watts, 1881-	1910.0	0.120364893	uc2.ark:/13960/t8ff3ph71	uc2.ark+=13960=t8ff3ph71	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8f/f3/ph/71/ark+=13960=t8ff3ph71/uc2.ark+=13960=t8ff3ph71.basic.json.bz2	214632.0	14.581374138032654	0.43208751139471285	0.11569104327406911	0.018683141376868315
660	ed	To the American student; an open letter, by Norman Angell.	Angell, Norman, Sir, 1874-1967.	1914.0	0.120364416	uc2.ark:/13960/t51g0kx3w	uc2.ark+=13960=t51g0kx3w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/51/g0/kx/3w/ark+=13960=t51g0kx3w/uc2.ark+=13960=t51g0kx3w.basic.json.bz2	140798.0	11.681654737481391	0.4381387842926304	0.14153610136507622	0.008757226665151493
661	theo	Lessons in the science of infinite spirit : and the Christ method of healing ... / M.E. Cramer.	Cramer, Malinda, -1906.	1890.0	0.12034133400000001	uc2.ark:/13960/t0qr4qg1v	uc2.ark+=13960=t0qr4qg1v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0q/r4/qg/1v/ark+=13960=t0qr4qg1v/uc2.ark+=13960=t0qr4qg1v.basic.json.bz2	62858.0	11.431192170321637	0.4603417300561905	0.13385726558274205	0.01629068694517802
662	sci	Psychology, general introduction, by Charles Hubbard Judd.	Judd, Charles Hubbard, 1873-1946,	1917.0	0.120325123	uc2.ark:/13960/t0ks6mg3f	uc2.ark+=13960=t0ks6mg3f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0k/s6/mg/3f/ark+=13960=t0ks6mg3f/uc2.ark+=13960=t0ks6mg3f.basic.json.bz2	149269.0	11.30843489538469	0.36524866025450803	0.1301408865873021	0.02321312529728209
663	p	The elements of general method, based on the principles of Herbart,	McMurry, Charles Alexander, 1857-1929. [from old catalog]	1903.0	0.120321985	loc.ark:/13960/t3gx4xt92	loc.ark+=13960=t3gx4xt92	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/3g/x4/xt/92/ark+=13960=t3gx4xt92/loc.ark+=13960=t3gx4xt92.basic.json.bz2	102355.0	12.864674646433901	0.44125870570891157	0.1343168384543989	0.006926872160617459
664	theo	The rise of modern religious ideas / by Arthur Cushman McGiffert.	McGiffert, Arthur Cushman, 1861-1933.	1915.0	0.12024497699999999	uc2.ark:/13960/t6057j69g	uc2.ark+=13960=t6057j69g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/60/57/j6/9g/ark+=13960=t6057j69g/uc2.ark+=13960=t6057j69g.basic.json.bz2	11983.0	17.21688668378265	0.3363984674329502	0.12342485187348744	0.03162813986480848
665	p	Text-book to Kant. The critique of pure reason; aesthetic categories, schematism. Translation, reproduction, commentary, index. With biographical sketch. By James Hutchison Stirling, LL.D.	Kant, Immanuel, 1724-1804.; Stirling, James Hutchison, 1820-1909.	1882.0	0.120243814	uc2.ark:/13960/t45q5691k	uc2.ark+=13960=t45q5691k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/45/q5/69/1k/ark+=13960=t45q5691k/uc2.ark+=13960=t45q5691k.basic.json.bz2	38248.0	13.953668520090101	0.4511011129528771	0.11624137209788747	0.06342815310604476
666	theo	Studies in theism. By Borden P. Bowne.	Bowne, Borden Parker, 1847-1910.	1880.0	0.120237074	uc2.ark:/13960/t3610zw21	uc2.ark+=13960=t3610zw21	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/36/10/zw/21/ark+=13960=t3610zw21/uc2.ark+=13960=t3610zw21.basic.json.bz2	73510.0	12.513813057608104	0.4052507059452034	0.11571214800707387	0.0620187729560604
667	p	Human ideals, by Frederick A. M. Spencer.	Spencer, Frederick Augustus Morland.	1917.0	0.12019973199999999	uc2.ark:/13960/t6251mw65	uc2.ark+=13960=t6251mw65	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/62/51/mw/65/ark+=13960=t6251mw65/uc2.ark+=13960=t6251mw65.basic.json.bz2	99149.0	19.917377844764832	0.4235871074477828	0.09708620359257279	0.04429696719079365
668	p	The problem of method, by Howard Sandison.	Sandison, Howard, 1850-1919.	1909.0	0.120191277	loc.ark:/13960/t9d51865h	loc.ark+=13960=t9d51865h	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/9d/51/86/5h/ark+=13960=t9d51865h/loc.ark+=13960=t9d51865h.basic.json.bz2	13125.0	13.942763801058877	0.43492063492063493	0.14156190476190475	0.03763809523809524
669	p	The self and nature,	Parker, DeWitt Henry, 1885-1949.	1917.0	0.120179792	uc2.ark:/13960/t47p8z25w	uc2.ark+=13960=t47p8z25w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/47/p8/z2/5w/ark+=13960=t47p8z25w/uc2.ark+=13960=t47p8z25w.basic.json.bz2	22587.0	11.996392242076155	0.42356377799415773	0.12365519989374418	0.044273254526940274
670	x	The development of research in the United States, by James Rowland Angell ...	Angell, James Rowland, 1869-1949.	1919.0	0.12015154300000001	uc2.ark:/13960/t0sq8t892	uc2.ark+=13960=t0sq8t892	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0s/q8/t8/92/ark+=13960=t0sq8t892/uc2.ark+=13960=t0sq8t892.basic.json.bz2	67653.0	17.01579503509618	0.3629241791984883	0.12215275006282057	0.03650983696214506
671	theo	Sevem theistic philosophers : an historico-critical study / by James Lindsay.	Lindsay, James.	1920.0	0.120116776	uc2.ark:/13960/t0rr1rr5z	uc2.ark+=13960=t0rr1rr5z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0r/r1/rr/5z/ark+=13960=t0rr1rr5z/uc2.ark+=13960=t0rr1rr5z.basic.json.bz2	53976.0	17.17286848079161	0.45494823244100363	0.12746405809989625	0.017044612420334965
672	p	The development of British thought from 1820 to 1890, with special reference to German influences, by M. M. Waddington.	Waddington, Mossie May.	1919.0	0.120113077	uc2.ark:/13960/t17m05x6h	uc2.ark+=13960=t17m05x6h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/17/m0/5x/6h/ark+=13960=t17m05x6h/uc2.ark+=13960=t17m05x6h.basic.json.bz2	22836.0	11.498661790262194	0.35096345514950167	0.09143457698370994	0.08127517954107549
673	p	Pragmatism and idealism,	Caldwell, William, 1863-1942.	1913.0	0.12008577599999999	uc2.ark:/13960/t0sq8tp7g	uc2.ark+=13960=t0sq8tp7g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0s/q8/tp/7g/ark+=13960=t0sq8tp7g/uc2.ark+=13960=t0sq8tp7g.basic.json.bz2	51261.0	14.028134430157856	0.3797397509444522	0.13665359630128168	0.029866760305105246
674	theo	The sources & authority of dogmatic theology : being an inaugural lecture / delivered by the Rev. Arthur C. Headlam, D.D., principal of King's College, University of London and professor of dogmatic theology. Talbot collection of British pamphlets	Headlam, Arthur C. 1862-1947.	1903.0	0.120035807	uiuo.ark:/13960/t9x06fp08	uiuo.ark+=13960=t9x06fp08	basic/uiuo/pairtree_root/ar/k+/=1/39/60/=t/9x/06/fp/08/ark+=13960=t9x06fp08/uiuo.ark+=13960=t9x06fp08.basic.json.bz2	27044.0	12.1534823436313	0.44180836981977395	0.133523147463393	0.03375979884632451
675	?	Schopenhauer.	Whittaker, Thomas, 1856-1935.	1909.0	0.120025485	uc2.ark:/13960/t4vh5dw3s	uc2.ark+=13960=t4vh5dw3s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4v/h5/dw/3s/ark+=13960=t4vh5dw3s/uc2.ark+=13960=t4vh5dw3s.basic.json.bz2	109606.0	11.361997452644879	0.4486486486486487	0.11408134591172016	0.0369322847289382
676	p	The relation of evolutionary theory to ethical problems, with special reference to method ...	Sanderson, Joseph Roy, 1882-	1912.0	0.120005375	uc2.ark:/13960/t9w08zw32	uc2.ark+=13960=t9w08zw32	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/08/zw/32/ark+=13960=t9w08zw32/uc2.ark+=13960=t9w08zw32.basic.json.bz2	59043.0	14.43654818708806	0.4080690298507463	0.11567840387514185	0.039920058262622155
677	ed	A discourse on the studies of university.	Sedgwick, Adam, 1785-1873. [from old catalog]	1833.0	0.120001623	loc.ark:/13960/t54f2hz5t	loc.ark+=13960=t54f2hz5t	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/54/f2/hz/5t/ark+=13960=t54f2hz5t/loc.ark+=13960=t54f2hz5t.basic.json.bz2	30877.0	14.627949574373304	0.36436884512085943	0.12585419567963207	0.02811153933348447
678	p	Classification of desires in St. Thomas and in modern sociology ...	Smith, Henry Ignatius, 1886-	1915.0	0.119989643	uc2.ark:/13960/t1xd0st2t	uc2.ark+=13960=t1xd0st2t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1x/d0/st/2t/ark+=13960=t1xd0st2t/uc2.ark+=13960=t1xd0st2t.basic.json.bz2	7157.0	12.192959021370147	0.49122807017543857	0.12267709934330026	0.011038144473941596
679	theo	Social idealism and the changing theology; a study of the ethical aspects of Christian doctrine. The Nathaniel William Taylor lectures for 1912 delivered before the Yale divinity school,	Smith, Gerald Birney, 1868-1929.	1913.0	0.119983737	uc2.ark:/13960/t4cn7243k	uc2.ark+=13960=t4cn7243k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4c/n7/24/3k/ark+=13960=t4cn7243k/uc2.ark+=13960=t4cn7243k.basic.json.bz2	117459.0	12.549130316835768	0.3758384668035592	0.10448752330600465	0.0302658800091947
680	p	Monism and meliorism, a philosophical essay on causality and ethics.	Carus, Paul, 1852-1919.	1885.0	0.11995905800000001	uc2.ark:/13960/t8hd80m6s	uc2.ark+=13960=t8hd80m6s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8h/d8/0m/6s/ark+=13960=t8hd80m6s/uc2.ark+=13960=t8hd80m6s.basic.json.bz2	6147.0	16.90224791935295	0.3745113369820172	0.12428827070115503	0.021311208719700665
681	theo	Ultimate conceptions of faith,	Gordon, George A. 1853-1929.	1903.0	0.119933748	uc2.ark:/13960/t4jm2648z	uc2.ark+=13960=t4jm2648z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4j/m2/64/8z/ark+=13960=t4jm2648z/uc2.ark+=13960=t4jm2648z.basic.json.bz2	164052.0	14.802150087883572	0.2814773114472378	0.10498500475459001	0.06643015629190745
682	p	Rudolf Eucken's philosophy of life / by W.R. Boyce Gibson.	Gibson, W. R. Boyce 1869-	1915.0	0.11991806199999999	uc2.ark:/13960/t2p55m20h	uc2.ark+=13960=t2p55m20h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2p/55/m2/0h/ark+=13960=t2p55m20h/uc2.ark+=13960=t2p55m20h.basic.json.bz2	105832.0	12.10660727136608	0.4165615493062254	0.12065348854788721	0.02137349761886764
683	?	Creative psychics, the art of regeneration; the science and art of the religion of the future; a positive science of metapsychics and the art expression of regenerative mysticism; an interpretation of the emancipation of the age, by Fred Henkel.	Henkel, Fred, 1867-	1917.0	0.119894463	uc2.ark:/13960/t0zp3zq0h	uc2.ark+=13960=t0zp3zq0h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0z/p3/zq/0h/ark+=13960=t0zp3zq0h/uc2.ark+=13960=t0zp3zq0h.basic.json.bz2	117005.0	15.415690368759435	0.40352561904108647	0.1215760010255972	0.03578479552155891
684	?	The natural and the supernatural. A baccalaureate sermon delivered to the graduating class of the University of Wisconsin, June 17, 1883.	Bascom, John, 1827-1911.	1883.0	0.119893982	uc2.ark:/13960/t0wp9w098	uc2.ark+=13960=t0wp9w098	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0w/p9/w0/98/ark+=13960=t0wp9w098/uc2.ark+=13960=t0wp9w098.basic.json.bz2	42627.0	14.763805849727323	0.38184004810583283	0.11804724704999178	0.035071668191521806
685	ed	The philosophy of education, by Johann Karl Friedrich Rosenkranz ... Tr. from the German by Anna C. Brackett.	Rosenkranz, Karl, 1805-1879.	1892.0	0.11987687400000001	uc2.ark:/13960/t2r49jh3r	uc2.ark+=13960=t2r49jh3r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2r/49/jh/3r/ark+=13960=t2r49jh3r/uc2.ark+=13960=t2r49jh3r.basic.json.bz2	73906.0	14.071435183028644	0.38882040083124936	0.12399534543880064	0.021784428869104
686	sci	Physical chemistry and scientific thought. An inaugural lecture delivered at the University of Liverpool on Friday, 16 January, 1914. By W.C. McC. Lewis ...	Lewis, William C. McC. b. 1885.	1914.0	0.11982300900000001	uc2.ark:/13960/t8pc2vn6h	uc2.ark+=13960=t8pc2vn6h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8p/c2/vn/6h/ark+=13960=t8pc2vn6h/uc2.ark+=13960=t8pc2vn6h.basic.json.bz2	83777.0	12.63686825867217	0.44559830068444656	0.14345226016687157	0.008200341382479678
687	soc	Introduction to political science, by Raymond Garfield Gettell..	Gettell, Raymond Garfield, b. 1881.	1922.0	0.119817206	uc2.ark:/13960/t1td9qk7r	uc2.ark+=13960=t1td9qk7r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1t/d9/qk/7r/ark+=13960=t1td9qk7r/uc2.ark+=13960=t1td9qk7r.basic.json.bz2	10472.0	15.151125934557253	0.4345718901453958	0.13607715813598167	0.014037433155080214
